CUST_ID,INCOME,SAVINGS,DEBT,R_SAVINGS_INCOME,R_DEBT_INCOME,R_DEBT_SAVINGS,T_CLOTHING_12,T_CLOTHING_6,R_CLOTHING,R_CLOTHING_INCOME,R_CLOTHING_SAVINGS,R_CLOTHING_DEBT,T_EDUCATION_12,T_EDUCATION_6,R_EDUCATION,R_EDUCATION_INCOME,R_EDUCATION_SAVINGS,R_EDUCATION_DEBT,T_ENTERTAINMENT_12,T_ENTERTAINMENT_6,R_ENTERTAINMENT,R_ENTERTAINMENT_INCOME,R_ENTERTAINMENT_SAVINGS,R_ENTERTAINMENT_DEBT,T_FINES_12,T_FINES_6,R_FINES,R_FINES_INCOME,R_FINES_SAVINGS,R_FINES_DEBT,T_GAMBLING_12,T_GAMBLING_6,R_GAMBLING,R_GAMBLING_INCOME,R_GAMBLING_SAVINGS,R_GAMBLING_DEBT,T_GROCERIES_12,T_GROCERIES_6,R_GROCERIES,R_GROCERIES_INCOME,R_GROCERIES_SAVINGS,R_GROCERIES_DEBT,T_HEALTH_12,T_HEALTH_6,R_HEALTH,R_HEALTH_INCOME,R_HEALTH_SAVINGS,R_HEALTH_DEBT,T_HOUSING_12,T_HOUSING_6,R_HOUSING,R_HOUSING_INCOME,R_HOUSING_SAVINGS,R_HOUSING_DEBT,T_TAX_12,T_TAX_6,R_TAX,R_TAX_INCOME,R_TAX_SAVINGS,R_TAX_DEBT,T_TRAVEL_12,T_TRAVEL_6,R_TRAVEL,R_TRAVEL_INCOME,R_TRAVEL_SAVINGS,R_TRAVEL_DEBT,T_UTILITIES_12,T_UTILITIES_6,R_UTILITIES,R_UTILITIES_INCOME,R_UTILITIES_SAVINGS,R_UTILITIES_DEBT,T_EXPENDITURE_12,T_EXPENDITURE_6,R_EXPENDITURE,R_EXPENDITURE_INCOME,R_EXPENDITURE_SAVINGS,R_EXPENDITURE_DEBT,CAT_GAMBLING,CAT_DEBT,CAT_CREDIT_CARD,CAT_MORTGAGE,CAT_SAVINGS_ACCOUNT,CAT_DEPENDENTS,CREDIT_SCORE,DEFAULT
sdv-id-omJJQl,6985,30289,968,3.6135,1.4052,0.1182,0,0,0.3242,0.0282,0.0003,0.024,17304,8636,0.5035,0.0946,0.1419,1.0712,232,1094,0.4981,0.166,0.0003,0.1743,0,0,0.66,0.0002,0.0,0.0,8,0,0.5096,0.0094,0.0008,0.0003,2544,1172,0.5645,0.1324,0.0157,0.4294,101,65,0.2861,0.0557,0.0104,0.1407,2404,1223,1.0,0.1692,0.0268,0.1467,113,50,0.5124,0.0022,0.0004,0.0123,32353,3107,0.1108,0.3669,0.4195,4.5832,973,491,0.5042,0.0466,0.0155,0.2159,17777,7869,0.3115,1.0646,1.5016,9.5325,No,1,0,0,1,0,678,0
sdv-id-gJrsCb,49140,1480736,7231,15.2207,0.2111,0.0068,22,14,0.3828,0.0213,0.0003,0.0886,3477,1728,0.5022,0.0836,0.0088,0.0223,3704,4274,0.6624,0.1047,0.0003,0.5023,0,0,0.4143,0.0,0.0,0.0,1868,1265,0.4871,0.0256,0.0012,0.0639,13822,7745,0.4255,0.2334,0.0107,2.6787,4203,7101,0.4383,0.1877,0.0085,1.2903,19202,9718,1.0,0.3083,0.1081,1.3573,180,65,0.5002,0.0022,0.0004,0.0009,0,5,0.6315,0.0091,0.0103,0.0539,3364,1951,0.5007,0.0504,0.0045,0.6564,46006,25856,0.563,1.0292,0.0676,9.2275,Low,1,0,0,1,0,632,0
sdv-id-lPkulz,44882,400004,4349,6.6173,0.1401,0.01,124,13,0.3555,0.0712,0.0003,0.1081,15249,7605,0.5038,0.0877,0.011,0.5684,3152,2854,0.4999,0.1121,0.0003,0.8515,0,0,0.9097,0.0,0.0,0.0,2132,1466,0.5909,0.0265,0.0015,0.1343,4092,4608,0.5283,0.1708,0.0107,1.4481,563,1039,0.5027,0.0855,0.0148,0.6787,10164,5138,1.0,0.1924,0.0418,0.4868,279,100,0.5374,0.0022,0.0004,0.068,20676,4733,0.43,0.263,0.2333,3.3175,2162,1249,0.5041,0.0515,0.0052,0.4045,38518,16208,0.4542,0.9513,0.0866,9.8753,No,1,0,1,1,0,667,0
sdv-id-UpnNTI,25771,566859,2378,13.4635,0.5863,0.0078,0,0,0.4491,0.0331,0.0003,0.08,10553,5262,0.5018,0.0875,0.0185,0.3389,593,1650,0.5,0.0903,0.0003,0.155,0,0,1.0974,0.0001,0.0,0.0,1159,694,0.556,0.0287,0.0009,0.0038,3705,2400,0.4492,0.2412,0.0107,1.2861,427,5066,0.3893,0.1589,0.0055,0.3655,3397,1721,1.0,0.1603,0.0219,0.1066,127,50,0.5,0.0022,0.0004,0.0008,114,199,0.5886,0.086,0.069,0.6894,1590,927,0.5017,0.0804,0.0045,0.4477,33486,16012,0.5244,0.9991,0.0676,9.8603,Low,1,0,0,1,0,632,0
sdv-id-IjRrrg,135175,648316,12909,6.2205,0.0833,0.0068,9623,5574,0.1171,0.1186,0.005,1.1779,32465,16250,0.5019,0.1005,0.0546,1.468,18226,9544,0.6588,0.1236,0.0087,2.8566,0,0,0.4082,0.0,0.0,0.0,2850,1751,0.5185,0.0259,0.0019,0.1405,11017,14441,0.5747,0.2052,0.0107,2.6634,6660,6996,0.4365,0.0768,0.0171,1.5843,1096,556,1.0,0.0627,0.0185,0.1477,2477,1957,0.5001,0.0101,0.0009,0.3843,8,158,0.6471,0.0212,0.033,0.26,7989,4417,0.5021,0.0443,0.0045,0.7984,141422,76527,0.4931,0.9251,0.0676,10.0053,No,1,0,0,1,0,669,0
sdv-id-sztHQz,13863,134308,1246,7.918,0.8114,0.0164,0,0,0.3801,0.0214,0.0003,0.0157,8253,4113,0.5009,0.0891,0.0927,0.3108,683,1317,0.4982,0.1878,0.0004,0.2589,0,0,0.8174,0.0001,0.0,0.0,192,58,0.537,0.0192,0.0008,0.0004,2939,1197,0.3571,0.111,0.0107,0.6534,115,39,0.1006,0.0536,0.0082,0.1798,148,75,1.0,0.0934,0.0192,0.0454,113,50,0.5147,0.0022,0.0004,0.0007,25681,6259,0.6513,0.3755,0.4009,4.0565,1024,536,0.5015,0.071,0.0045,0.4461,17894,8740,0.5464,1.1049,0.9714,9.7437,No,1,0,1,1,0,670,0
sdv-id-goQbDH,33088,214418,2606,4.1121,0.3705,0.0174,0,0,0.607,0.0462,0.0003,0.0492,2649,1318,0.5022,0.0841,0.009,0.0265,1111,1224,0.4981,0.1177,0.0003,0.4581,0,0,0.9673,0.0001,0.0,0.0,481,202,0.4847,0.0133,0.0008,0.0003,2611,2284,0.574,0.1201,0.0107,1.2502,382,5281,0.5728,0.0727,0.0078,0.4399,19533,9885,1.0,0.2971,0.1087,1.3274,118,50,0.5,0.0022,0.0004,0.0435,10787,5237,0.6676,0.2617,0.2702,3.2138,1029,540,0.5023,0.0425,0.0045,0.3461,33988,16172,0.5581,0.9603,0.0683,9.9657,Low,1,0,0,1,0,625,0
sdv-id-PlxnAO,18308,36804,2706,4.0499,0.6766,0.0366,0,0,0.3033,0.1186,0.0235,0.6647,801,399,0.5008,0.0846,0.0349,0.0151,5919,5057,0.5569,0.336,0.1307,1.9067,0,0,0.8845,0.0,0.0,0.0,181,62,0.4672,0.0196,0.0008,0.0009,2600,1313,0.5724,0.1114,0.0107,0.5041,861,1585,0.1902,0.0852,0.0262,0.4641,1836,931,1.0,0.1174,0.0184,0.096,220,95,0.5162,0.0189,0.0004,0.2413,4,2,0.4752,0.0457,0.1884,0.2795,1673,916,0.5035,0.0498,0.0045,0.2721,19394,9406,0.5518,1.078,0.0678,8.4265,Low,1,0,0,1,0,684,0
sdv-id-jkIbxr,28574,294350,2513,11.1443,0.2028,0.0081,19,4,0.4677,0.0281,0.0003,0.6744,29052,14524,0.4998,0.1,0.1323,1.4118,1039,2500,0.6699,0.1075,0.0003,0.4533,0,0,0.4323,0.0001,0.0,0.0,782,373,0.5301,0.0103,0.0008,0.0003,4839,1955,0.4013,0.263,0.0107,1.7495,324,61,0.3957,0.1196,0.0066,0.2834,64,32,1.0,0.0541,0.0186,0.0232,176,58,0.5063,0.0022,0.0004,0.0022,0,3,0.6096,0.0066,0.0391,0.0346,2045,1200,0.5025,0.099,0.0045,0.8475,15842,8077,0.5921,0.9178,0.0811,9.49,No,1,0,1,1,0,642,0
sdv-id-ZAUcml,21631,447634,1978,10.5088,0.3933,0.0082,19,4,0.8633,0.1278,0.0003,0.7881,23931,11959,0.4998,0.0915,0.0186,1.1592,616,2672,0.6669,0.0786,0.0003,0.3739,0,0,0.5124,0.0001,0.0,0.0,2376,1582,0.5106,0.055,0.0019,0.0756,2998,3782,0.5673,0.2727,0.0286,1.7061,277,7084,0.5653,0.1731,0.0091,0.4832,20,10,1.0,0.0536,0.0209,0.0123,174,53,0.5039,0.0022,0.0004,0.0039,0,0,0.4844,0.0,0.0097,0.0001,1672,969,0.5007,0.0727,0.0046,0.394,14069,7678,0.5987,0.8648,0.0676,9.8896,No,1,0,0,1,0,603,0
sdv-id-Ltdpcb,44868,556571,3430,4.8718,0.2135,0.0162,157,129,0.8728,0.024,0.0003,1.0588,2325,1157,0.5002,0.0834,0.0088,0.0155,6563,3355,0.4988,0.167,0.0003,1.6184,0,0,0.5291,0.0,0.0,0.0,919,503,0.482,0.014,0.0008,0.0003,3141,6253,0.5705,0.1511,0.0107,2.3036,929,7038,0.6027,0.0577,0.0114,0.9749,18469,9347,1.0,0.2245,0.0977,0.6524,201,54,0.5,0.0022,0.0004,0.1033,81,394,0.6506,0.0618,0.0445,0.5964,1219,680,0.5022,0.0428,0.0045,0.4947,52648,28950,0.5963,1.0675,0.0676,9.9912,No,1,0,0,1,0,622,0
sdv-id-sWUIRu,96084,82046,17545,2.5099,0.0883,0.0195,4379,1209,0.0674,0.022,0.1596,0.3593,29634,14821,0.503,0.1016,0.1444,1.4377,15396,5426,0.4983,0.2282,0.3474,1.9635,0,0,0.7955,0.0,0.0,0.0,452,161,0.6098,0.0088,0.0008,0.0003,4586,4379,0.5615,0.1201,0.0676,0.758,3770,473,0.3247,0.044,0.0313,0.3642,6419,3257,1.0,0.2066,0.0486,0.382,1343,942,0.518,0.0387,0.0482,0.3821,21305,4718,0.3512,0.2334,0.3926,1.9842,3922,2251,0.5038,0.0691,0.0414,0.3417,113015,48585,0.3175,1.0655,0.0806,6.5647,No,1,0,1,1,0,683,0
sdv-id-NFHdDD,89701,170722,11931,1.9995,0.0879,0.0332,3569,1462,0.2913,0.0483,0.0772,0.3866,30433,15224,0.5025,0.1045,0.1588,1.4549,10399,4843,0.5066,0.1653,0.2087,1.3494,0,0,0.5795,0.0,0.0,0.0,2188,1455,0.4854,0.0181,0.0009,0.0035,7603,2979,0.5293,0.0882,0.0107,0.8371,2157,1917,0.3498,0.0312,0.0143,0.3007,19354,9795,1.0,0.2617,0.0521,1.0193,876,439,0.5012,0.0312,0.005,0.1853,2797,1665,0.4535,0.0964,0.3401,1.1099,2933,1712,0.5037,0.0426,0.0045,0.4213,78737,36537,0.4963,0.9515,0.0727,9.4248,No,1,0,0,1,0,669,0
sdv-id-WSUgAE,100991,483742,12281,7.2711,0.0834,0.0103,3801,3229,0.5658,0.0214,0.0034,1.0553,5874,2921,0.5016,0.0838,0.0088,0.041,12731,5636,0.5052,0.1686,0.0046,2.5934,0,0,0.8622,0.0,0.0,0.0,1758,1168,0.5205,0.0091,0.0009,0.0069,5038,14057,0.5751,0.2251,0.0107,3.05,8464,6879,0.6073,0.1288,0.028,2.0316,1521,767,1.0,0.0627,0.0216,0.0686,921,817,0.5001,0.0042,0.0006,0.3879,33371,12638,0.6707,0.3482,0.2227,4.2258,5094,2839,0.5028,0.0453,0.0045,0.9544,116811,67597,0.5518,1.0605,0.0691,9.9744,No,1,0,0,1,0,677,0
sdv-id-ynBUMH,48780,565959,2458,8.2756,0.0965,0.0081,85,21,0.4598,0.0868,0.0003,0.1069,26550,13271,0.503,0.0933,0.027,1.2462,684,2516,0.6462,0.05,0.0003,0.3077,0,0,0.5655,0.0001,0.0,0.0,2607,1684,0.4881,0.0406,0.0013,0.0577,5586,3730,0.5232,0.1945,0.0107,2.4804,461,2376,0.4795,0.0897,0.0059,0.5431,17569,8891,1.0,0.2207,0.0309,0.7508,248,80,0.5044,0.0022,0.0004,0.0048,3385,2657,0.6599,0.135,0.1564,2.0733,2914,1699,0.5031,0.0444,0.0045,0.8618,35565,17107,0.5511,0.8219,0.0681,10.0051,No,1,0,0,1,0,669,0
sdv-id-Aaeqop,120474,1014708,18427,8.1847,0.0857,0.0117,9156,5469,0.6482,0.1185,0.0003,1.1657,33447,16750,0.4999,0.106,0.0996,1.478,15925,8081,0.5581,0.1041,0.0004,1.4379,0,0,0.7306,0.0,0.0,0.0,2224,1464,0.5667,0.0154,0.0016,0.0067,21757,14412,0.5008,0.2469,0.0374,1.4184,5961,6983,0.5601,0.1042,0.0242,0.9353,37,19,1.0,0.0523,0.028,0.0143,1728,1100,0.508,0.0025,0.0112,0.1091,1,25,0.3464,0.0059,0.0152,0.0256,6282,3593,0.5026,0.055,0.0344,0.3094,89219,43433,0.5777,0.9916,0.0676,8.3334,No,1,0,0,1,1,629,0
sdv-id-XbkfDS,47975,738933,5634,12.2881,0.1828,0.0299,315,222,1.0,0.1259,0.0003,0.9794,19277,9616,0.4999,0.09,0.0196,0.8688,3486,6555,0.6699,0.1305,0.0003,0.6774,0,0,0.9676,0.0,0.0,0.0,2596,1689,0.5416,0.058,0.0018,0.1239,8467,6435,0.5664,0.2657,0.0107,1.7424,2681,6901,0.6324,0.1869,0.0097,0.9644,1,0,1.0,0.0,0.0183,0.0001,486,265,0.5034,0.0022,0.0004,0.0118,0,11,0.5787,0.0099,0.0142,0.0797,4901,2746,0.5039,0.053,0.0045,0.4502,19858,10557,0.6002,0.8937,0.0679,9.4447,No,1,0,0,1,0,614,0
sdv-id-eqTirb,66579,221404,14315,3.3509,0.2767,0.093,530,131,0.7092,0.0719,0.1657,0.3486,10092,5037,0.5008,0.0912,0.1353,0.5003,14204,6668,0.5058,0.3075,0.3786,1.1517,0,0,0.7658,0.0,0.0,0.0,903,534,0.4973,0.0099,0.0009,0.0145,11667,2137,0.3963,0.0843,0.0108,0.4482,3121,1194,0.4517,0.0424,0.0215,0.3088,19447,9842,1.0,0.2401,0.114,0.9457,522,299,0.5047,0.0358,0.0513,0.0174,529,238,0.2395,0.0557,0.2626,0.3829,2878,1629,0.5038,0.043,0.0175,0.2255,36682,16640,0.564,0.9749,0.2167,4.4416,Low,1,0,0,1,0,619,0
sdv-id-snChzD,52893,346385,5988,4.2062,0.1213,0.0653,1442,612,0.9046,0.1245,0.0003,0.5688,30317,15163,0.5002,0.0937,0.0119,1.3982,2071,6294,0.6699,0.0563,0.0003,0.5344,0,0,0.3708,0.0001,0.0,0.0,1990,1309,0.5296,0.0256,0.0011,0.0015,3356,7827,0.575,0.2346,0.0168,2.104,596,6688,0.6229,0.0972,0.0193,0.5571,800,406,1.0,0.0649,0.0318,0.0455,817,426,0.5531,0.0022,0.0004,0.1552,388,651,0.4329,0.0482,0.0649,0.6603,4015,2292,0.5036,0.0435,0.0045,0.4091,24989,11174,0.5798,0.8733,0.2643,9.8278,No,1,0,0,1,0,655,0
sdv-id-cRfQAS,89070,550295,11850,4.6606,0.0858,0.0074,2568,1251,0.1831,0.0265,0.0499,0.3778,11240,5605,0.503,0.0872,0.0137,0.3297,12475,2951,0.4981,0.1889,0.0652,1.8522,0,0,0.7632,0.0,0.0,0.0,1677,1145,0.5192,0.0091,0.0012,0.035,10727,5238,0.4421,0.0912,0.0107,1.4326,4376,3527,0.4546,0.0453,0.0279,1.0516,18801,9514,1.0,0.3043,0.1315,1.5519,393,174,0.5001,0.0129,0.0005,0.1557,14837,6796,0.6699,0.2615,0.2728,2.7021,2090,1211,0.5019,0.044,0.0045,0.4706,104582,57445,0.5208,1.0414,0.0676,9.8055,Low,1,0,0,1,0,675,0
sdv-id-FspxiD,10090,550157,845,11.9255,0.8764,0.0154,0,0,0.8813,0.0565,0.0003,0.0059,14070,7022,0.5012,0.0875,0.0111,0.5293,38,1114,0.4992,0.0523,0.0003,0.0268,0,0,0.659,0.0002,0.0,0.0,1782,1221,0.5195,0.0631,0.0009,0.03,2655,1738,0.4524,0.2021,0.0107,1.128,102,2753,0.457,0.1153,0.0051,0.2598,1428,722,1.0,0.1262,0.0202,0.0851,111,50,0.5035,0.0022,0.0004,0.0007,2798,1829,0.6447,0.2063,0.1088,2.5343,994,512,0.502,0.0524,0.0045,0.307,13725,7550,0.5855,0.9642,0.0691,10.0015,No,1,0,0,1,0,638,0
sdv-id-dXhelm,99938,904810,12139,11.0916,0.0849,0.0328,4864,2602,0.7866,0.0265,0.0003,0.6894,33579,16818,0.5017,0.1101,0.1466,1.4788,7109,3364,0.4981,0.0649,0.0004,0.6933,0,0,1.0687,0.0,0.0,0.0,2615,1683,0.5411,0.0147,0.0017,0.0484,16743,8785,0.4338,0.2269,0.0107,1.3642,2801,2981,0.3356,0.0901,0.0092,0.6538,0,0,1.0,0.0,0.0183,0.0002,896,369,0.5,0.0024,0.0004,0.0384,62329,16307,0.6116,0.4237,0.3385,5.3764,4192,2469,0.5014,0.0601,0.0045,0.4177,119365,60409,0.4906,1.0496,0.4925,9.948,No,1,0,0,1,1,659,0
sdv-id-eSZXKr,50481,429556,11521,9.5085,0.2671,0.0932,215,77,0.8797,0.0221,0.0003,0.0795,17504,8735,0.502,0.0893,0.0186,0.7476,3071,1464,0.4981,0.1104,0.0003,0.2742,0,0,1.1533,0.0,0.0,0.0,1385,868,0.5329,0.0165,0.0012,0.0022,4653,4777,0.561,0.2007,0.0242,0.9254,2626,7006,0.5656,0.1368,0.0221,0.5157,1031,520,1.0,0.1574,0.0431,0.0334,195,59,0.5005,0.0022,0.0004,0.0436,12073,4268,0.4972,0.2499,0.2209,2.306,1477,852,0.5031,0.0517,0.0047,0.2443,49823,22156,0.523,1.0786,0.068,6.011,No,1,0,0,1,0,632,0
sdv-id-rtMwyb,54523,528654,6685,8.5754,0.1711,0.0358,152,48,0.8822,0.1179,0.0003,0.1905,21033,10494,0.5015,0.0887,0.0099,0.8696,1703,5064,0.6613,0.064,0.0003,0.3022,0,0,1.1129,0.0001,0.0,0.0,2715,1724,0.5433,0.056,0.0016,0.0857,4301,7247,0.5731,0.2498,0.0107,1.8796,996,6371,0.562,0.1456,0.007,0.5911,16049,8122,1.0,0.1597,0.0214,0.2084,513,264,0.5201,0.0022,0.0004,0.0583,1465,1089,0.3305,0.0847,0.0678,1.0517,4965,2793,0.5035,0.053,0.0045,0.3995,28980,12992,0.5768,0.8731,0.076,9.5212,No,1,0,0,1,0,667,0
sdv-id-LetnYX,39381,51337,4486,4.6188,0.0953,0.0147,77,17,0.177,0.0215,0.0004,0.518,12783,6363,0.503,0.0874,0.0126,0.354,2298,1482,0.4982,0.155,0.0059,1.597,0,0,0.8303,0.0,0.0,0.0,517,207,0.4504,0.0089,0.0008,0.0003,2576,2966,0.5751,0.2211,0.0152,2.3143,1990,4902,0.4734,0.1214,0.0284,0.8046,9766,4940,1.0,0.2324,0.0345,0.5678,202,70,0.5003,0.0049,0.0004,0.3812,3077,1487,0.6237,0.1663,0.2777,1.8572,1418,799,0.5034,0.0452,0.0045,0.7924,53353,23784,0.4194,1.0246,0.0677,9.9186,No,1,0,0,1,0,685,0
sdv-id-bOOyXx,33574,840117,3187,15.4892,0.1439,0.0069,6,1,0.4933,0.0307,0.0003,0.1485,22671,11316,0.5025,0.0948,0.1012,1.1919,1274,2266,0.6651,0.1159,0.0003,0.3995,0,0,0.9968,0.0,0.0,0.0,2469,1639,0.4856,0.0295,0.0019,0.1316,10341,3554,0.5082,0.2733,0.0107,1.5023,2739,5782,0.5264,0.2048,0.0078,1.019,1,1,1.0,0.0,0.0183,0.0063,159,61,0.5,0.0022,0.0004,0.001,0,4,0.5516,0.0199,0.0162,0.1587,2994,1724,0.5035,0.0568,0.0045,0.5528,22672,11226,0.5601,0.886,0.0676,9.795,Low,1,0,0,1,1,612,0
sdv-id-nlFVuS,5300,308545,774,9.9474,1.5487,0.0665,0,0,0.9472,0.0401,0.0003,0.0007,23608,11786,0.503,0.0965,0.1315,1.2447,0,1057,0.5254,0.0442,0.0003,0.0001,0,0,0.9435,0.0003,0.0,0.0,1793,1220,0.4861,0.0664,0.0014,0.0135,3003,1154,0.3571,0.1378,0.0107,0.7891,101,133,0.3106,0.0722,0.0051,0.1356,6852,3470,1.0,0.2214,0.0827,0.3715,110,50,0.5029,0.0022,0.0004,0.0007,13747,4376,0.5211,0.2808,0.3574,4.1089,992,511,0.5013,0.0454,0.009,0.4231,13092,7456,0.5739,0.8885,0.8914,10.0026,Low,1,0,0,1,0,637,0
sdv-id-qSwRYF,55530,100071,6241,1.7364,0.1659,0.0185,289,41,0.1791,0.1272,0.0033,0.8594,9013,4487,0.5024,0.0883,0.052,0.2914,8656,8987,0.6533,0.2479,0.0466,1.8119,0,0,0.4075,0.0,0.0,0.0,1906,1298,0.4905,0.029,0.0008,0.0964,3801,2163,0.5443,0.0872,0.0107,1.0072,1212,5589,0.2047,0.0327,0.0148,0.336,19535,9887,1.0,0.3083,0.0715,1.5652,941,542,0.5175,0.0104,0.0004,0.2061,2,5,0.3879,0.0136,0.1757,0.1708,4462,2494,0.5024,0.0444,0.0045,0.5139,73672,37547,0.4308,0.9579,0.0676,9.9285,Low,1,0,0,1,0,680,0
sdv-id-kinMue,20685,43183,1395,1.9062,0.6524,0.0645,0,0,0.5542,0.1142,0.0003,0.0402,12568,6265,0.5008,0.0944,0.1605,0.7278,1161,2706,0.5798,0.2153,0.0108,0.3757,0,0,0.4963,0.0001,0.0,0.0,368,144,0.5753,0.017,0.0008,0.0007,2734,1158,0.4482,0.0797,0.0109,0.4771,124,51,0.5176,0.0304,0.01,0.1459,551,277,1.0,0.0241,0.0216,0.0323,158,52,0.5042,0.0041,0.0004,0.002,7305,3075,0.6678,0.2421,0.4189,2.8245,1213,664,0.5039,0.0443,0.0045,0.3468,17421,8945,0.5797,0.9091,1.1175,9.8796,Low,1,0,0,1,0,611,0
sdv-id-ZVgnNh,40621,41541,7404,2.4896,0.1503,0.0401,177,26,0.3197,0.026,0.1442,0.1722,10723,5351,0.5029,0.0901,0.0983,0.4646,7776,2061,0.4981,0.2978,0.3233,1.8379,0,0,0.9925,0.0,0.0,0.0,1213,768,0.4654,0.0129,0.0016,0.1124,2913,1902,0.5745,0.1093,0.1365,0.6834,1863,2372,0.2358,0.0625,0.0307,0.4317,1083,548,1.0,0.1282,0.045,0.0959,238,82,0.5009,0.0356,0.0611,0.3347,1232,378,0.3263,0.1287,0.3325,1.1878,1279,707,0.5028,0.0435,0.0722,0.3291,36700,14522,0.4212,1.0364,0.0677,7.7381,Low,1,0,0,1,0,604,0
sdv-id-kUBYNL,103948,133587,11646,1.4232,0.0838,0.0239,5094,2030,0.1471,0.0837,0.0004,0.657,29628,14817,0.5035,0.0957,0.0327,1.391,9412,8253,0.6537,0.0928,0.0019,1.8843,0,0,0.4109,0.0,0.0,0.0,416,132,0.6054,0.0088,0.0008,0.0003,3611,7893,0.5751,0.1213,0.1153,2.0519,3245,4836,0.6323,0.0451,0.0335,0.7422,574,291,1.0,0.0724,0.0556,0.1386,1937,1318,0.5258,0.0034,0.0008,0.3837,54255,14889,0.6546,0.3586,0.4028,4.9676,5811,3268,0.5042,0.0424,0.0096,0.6071,130068,68448,0.4071,0.9459,0.3694,9.9982,No,1,0,0,1,0,681,0
sdv-id-tcPGxK,54974,65658,7710,2.6663,0.2288,0.0502,292,4,0.1276,0.1207,0.0529,0.4139,24077,12036,0.5037,0.1032,0.1652,1.3919,11799,9060,0.6201,0.2929,0.2096,1.6254,0,0,0.9884,0.0,0.0,0.0,98,20,0.5938,0.0092,0.0008,0.0007,5350,1887,0.5013,0.091,0.1286,0.4389,1446,114,0.2629,0.0456,0.033,0.2918,0,0,1.0,0.0,0.0185,0.0,1169,652,0.514,0.0305,0.008,0.1261,31810,5171,0.3602,0.3608,0.4253,3.8907,4484,2518,0.504,0.0438,0.0662,0.243,76304,35260,0.3789,1.0481,0.738,9.4738,No,1,0,0,1,0,639,0
sdv-id-HvrkCR,111122,230906,15257,3.8998,0.0852,0.0228,6799,2750,0.2494,0.1221,0.1796,0.6761,33653,16856,0.5016,0.1233,0.1657,1.4792,18347,9472,0.5931,0.2393,0.5036,1.7913,0,0,1.0699,0.0,0.0,0.0,2599,1684,0.5481,0.0284,0.0019,0.1331,20868,3329,0.397,0.0971,0.0172,0.5011,4562,829,0.1342,0.0392,0.0231,0.3384,0,0,1.0,0.0,0.0183,0.0,2160,1551,0.5001,0.0411,0.0178,0.1275,2084,1545,0.5412,0.1361,0.358,1.109,7288,4051,0.5019,0.0486,0.0046,0.3326,105152,52851,0.5171,1.0017,0.0684,9.5192,No,1,0,0,1,1,620,0
sdv-id-yovoBE,91653,411726,14024,7.5712,0.0851,0.0079,5753,2239,0.1773,0.1145,0.1762,1.2117,30620,15320,0.5004,0.1074,0.1643,1.4681,21417,9990,0.6699,0.2989,0.4066,2.568,0,0,0.4119,0.0,0.0,0.0,1462,948,0.4623,0.0094,0.0009,0.0096,20290,5009,0.461,0.1883,0.0107,0.6637,5651,655,0.3209,0.0847,0.0222,0.9013,6175,3121,1.0,0.1127,0.0202,0.3525,1448,1328,0.5048,0.0398,0.0392,0.1696,0,0,0.1473,0.0014,0.0309,0.0066,6109,3381,0.5041,0.0453,0.0049,0.3433,53278,22986,0.528,0.9296,0.0676,8.1621,No,1,0,0,1,0,668,0
sdv-id-PAhOGn,35865,854288,1921,12.3353,0.141,0.0421,68,18,1.0,0.1259,0.0003,0.098,31711,15872,0.5019,0.0966,0.0184,1.4524,149,2303,0.6593,0.0441,0.0003,0.0584,0,0,1.0713,0.0001,0.0,0.0,2839,1750,0.5041,0.0689,0.0019,0.1419,4864,7063,0.5705,0.2708,0.0107,2.3071,279,6330,0.5424,0.1859,0.0073,0.7442,0,0,1.0,0.0,0.0183,0.0001,255,76,0.526,0.0022,0.0004,0.0012,21788,8434,0.5919,0.3013,0.1246,4.5772,3156,1840,0.5028,0.0437,0.0045,0.475,21965,10603,0.5877,0.8831,0.5006,10.0052,No,1,0,0,1,0,664,0
sdv-id-Oifyty,17024,267871,2054,8.1997,1.101,0.0528,0,0,0.4891,0.0357,0.0003,0.0015,8805,4386,0.5043,0.0882,0.0501,0.2998,148,1149,0.4981,0.0763,0.0003,0.0158,0,0,0.9961,0.0001,0.0,0.0,588,274,0.4813,0.0266,0.0008,0.0004,3092,1270,0.3571,0.1054,0.0107,0.5745,130,2964,0.2199,0.0705,0.007,0.1605,19463,9850,1.0,0.3083,0.1242,1.3626,112,50,0.5039,0.0022,0.0004,0.0007,9369,2363,0.5279,0.252,0.3294,2.8626,1066,570,0.5016,0.049,0.0045,0.2613,27279,12296,0.4425,1.0136,0.0678,9.1602,Low,1,0,0,1,0,672,0
sdv-id-TuUwWx,9135,24705,1139,0.8682,1.5952,0.2283,0,0,0.2908,0.0863,0.0003,0.0418,1768,883,0.5033,0.0861,0.09,0.0434,921,1777,0.4983,0.2952,0.0026,0.5323,0,0,0.5531,0.0001,0.0,0.0,0,0,0.4632,0.0088,0.0008,0.0003,2544,1145,0.5741,0.0799,0.124,0.4237,102,40,0.4691,0.0305,0.025,0.1397,19355,9796,1.0,0.2728,0.1664,1.1962,119,50,0.5125,0.0023,0.0013,0.0701,34484,3123,0.1901,0.3416,0.434,4.3943,984,500,0.5043,0.0424,0.0739,0.2178,15723,7711,0.3914,0.9588,1.6666,8.5212,Low,1,0,0,1,0,642,0
